,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5352,6559-PDZLR,1,0,0,0,26,1,0,1,0,0,1,1,1,1,0,1,0,98.65,2537.0,0
5353,8992-OBVDG,1,0,0,0,21,1,0,2,0,0,1,0,0,1,0,0,1,61.65,1393.6,0
5354,4273-MBHYA,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,89.35,89.35,0
5355,4724-WXVWF,1,0,0,0,48,1,1,1,1,0,0,1,0,1,0,1,0,95.4,4445.3,0
5356,5701-GUXDC,0,0,1,0,26,0,0,2,1,0,1,0,0,0,1,0,3,35.4,978.6,0
5357,1460-UZPRJ,1,0,1,0,60,1,0,0,0,0,0,0,0,0,2,0,1,19.95,1258.15,0
5358,6082-GLJIX,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,1,19.25,331.35,0
5359,5143-EGQFK,0,1,0,0,10,0,0,2,0,0,0,1,0,0,0,1,0,29.65,291.4,1
5360,4919-IKATY,1,0,1,1,5,1,1,1,1,0,1,0,0,0,0,1,0,84.5,453.75,1
5361,2495-TTHBQ,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,1,1,20.4,84.75,0
5362,0485-ZBSLN,1,0,1,1,65,1,1,0,0,0,0,0,0,0,2,0,3,24.75,1715.1,0
5363,3810-PJUHR,1,0,1,1,70,1,1,0,0,0,0,0,0,0,2,0,1,25.35,1715.15,0
5364,9050-QLROH,1,0,0,0,18,1,1,1,0,0,1,0,0,1,0,1,3,90.7,1597.25,1
5365,0847-HGRML,1,0,0,1,62,1,0,0,0,0,0,0,0,0,2,0,2,20.0,1250.1,0
5366,8232-CTLKO,0,0,1,1,66,1,0,2,1,0,0,0,1,0,2,1,0,59.75,3996.8,0
5367,9227-YBAXE,0,0,1,1,65,1,1,2,1,1,0,1,1,1,2,1,2,82.5,5215.1,0
5368,6168-WFVVF,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,70.3,235.5,1
5369,9860-LISIZ,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,1,20.35,673.2,0
5370,0112-QAWRZ,1,0,1,1,16,1,1,1,0,0,1,0,1,0,0,1,2,90.8,1442.2,0
5371,0877-SDMBN,0,0,0,0,54,1,1,1,1,0,1,0,1,1,1,1,2,103.95,5639.05,1
5372,2786-GCDPI,0,1,0,0,50,1,1,1,0,0,1,1,1,1,0,1,0,104.95,5222.35,0
5373,4043-MKDTV,1,0,1,0,71,1,0,1,0,1,1,1,1,1,2,1,0,105.25,7291.75,0
5374,8065-YKXKD,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,1,0,74.75,799.65,1
5375,9637-EIHEQ,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,50.8,50.8,1
5376,9229-RQABD,1,0,0,0,18,1,1,0,0,0,0,0,0,0,1,0,1,23.75,424.5,0
5377,8313-KTIHG,1,0,0,0,4,1,0,2,0,0,0,1,1,0,0,1,0,61.3,249.4,0
5378,5320-BRKGK,0,0,1,1,58,1,1,2,1,0,1,1,1,0,2,0,1,75.8,4415.75,0
5379,6284-KMNUF,0,0,1,0,56,1,1,1,1,0,0,0,1,1,1,1,0,98.0,5270.6,0
5380,9689-PTNPG,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,80.25,144.55,1
5381,9465-RWMXL,1,0,1,0,32,1,1,1,0,0,1,0,0,0,0,1,0,78.9,2447.95,1
5382,6229-UOLQL,1,0,1,1,56,0,0,2,1,1,0,1,1,0,1,1,1,52.0,2884.9,0
5383,2362-IBOOY,1,0,0,0,36,1,1,1,0,0,0,0,0,1,0,1,0,84.75,3050.15,1
5384,3137-LUPIX,0,0,0,0,4,1,1,2,0,0,0,1,1,0,0,1,1,64.4,253.0,0
5385,0843-WTBXE,1,0,0,0,53,1,1,1,0,0,0,0,1,0,0,0,2,85.45,4517.25,1
5386,6143-JQKEA,1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,3,45.8,436.2,0
5387,8676-OOQEJ,1,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,30.5,118.4,0
5388,5515-IDEJJ,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19.9,19.9,1
5389,9701-CDXHR,0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,1,69.15,3649.6,0
5390,7450-NWRTR,1,1,0,0,12,1,1,1,0,0,1,0,1,1,0,1,0,99.45,1200.15,1
5391,8124-NZVGJ,0,0,0,0,6,0,0,2,0,0,0,1,1,1,1,1,1,49.25,255.6,0
5392,2162-FRZAA,1,0,1,1,63,0,0,2,0,1,1,1,0,0,2,0,2,39.35,2395.05,0
5393,5376-DEQCP,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.6,70.6,1
5394,5118-MUEYH,0,0,1,0,48,1,1,1,0,1,0,1,1,1,0,1,3,105.1,5083.55,0
5395,9095-HFAFX,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,3,81.0,389.6,1
5396,5627-TVBPP,0,0,0,1,35,1,0,0,0,0,0,0,0,0,1,1,3,20.1,644.5,0
5397,2379-ENZGV,1,0,0,0,6,1,0,1,0,1,0,0,1,0,0,1,0,84.85,523.5,1
5398,3936-QQFLL,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,19.75,39.3,0
5399,2589-AYCRP,0,0,0,0,50,1,0,0,0,0,0,0,0,0,1,0,2,19.75,989.05,0
5400,4067-HLYQI,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,2,70.4,2406.1,0
5401,5124-EOGYE,1,0,0,0,31,1,0,0,0,0,0,0,0,0,2,0,1,20.45,638.55,0
5402,5057-RKGLH,0,0,1,1,9,1,0,0,0,0,0,0,0,0,2,0,1,20.35,191.1,0
5403,0292-WEGCH,0,0,1,1,54,1,1,2,0,1,1,1,1,1,0,1,0,86.2,4524.05,0
5404,8910-ICHIU,0,0,0,0,46,1,0,1,1,1,1,0,1,0,1,1,3,95.65,4664.2,0
5405,4097-YODCF,1,0,0,1,34,1,1,1,1,1,0,0,1,1,1,1,0,103.8,3470.8,0
5406,9715-WZCLW,1,0,1,1,71,1,1,1,1,0,0,0,1,1,2,1,0,97.2,6910.3,0
5407,9786-YWNHU,0,0,1,1,63,1,0,2,1,1,1,1,0,0,2,0,1,63.55,4014.2,0
5408,6407-GSJNL,0,0,0,0,51,1,1,0,0,0,0,0,0,0,2,0,2,24.95,1288.0,0
5409,6005-OBZPH,0,1,0,0,26,1,1,1,0,1,0,0,1,0,0,1,0,89.15,2277.65,1
5410,4049-ZPALD,0,0,1,0,64,1,0,1,1,0,1,0,1,1,2,1,2,99.0,6375.8,0
5411,7932-WPTDS,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,24.8,24.8,1
5412,3733-UOCWF,1,1,1,0,61,1,1,1,0,1,0,1,0,0,1,1,2,85.55,5251.75,0
5413,6833-JMZYP,0,0,0,0,15,1,0,1,0,0,1,0,1,1,0,1,3,94.0,1505.45,0
5414,2722-VOJQL,1,0,0,0,64,1,1,1,0,1,0,1,1,1,1,1,3,105.65,6903.1,1
5415,1310-QRITU,0,0,0,0,18,1,1,2,0,0,0,0,0,0,0,1,0,50.3,913.3,0
5416,8961-QDZZJ,0,0,1,1,57,1,0,1,0,1,0,0,1,1,1,1,0,95.0,5535.8,0
5417,9715-SBVSU,1,0,1,1,14,1,0,2,1,1,0,0,0,1,2,1,2,61.4,815.55,0
5418,8490-BXHEO,1,1,0,0,18,1,1,1,0,1,0,0,0,0,0,1,3,80.55,1411.65,0
5419,7173-TETGO,0,1,1,0,72,1,1,1,1,0,0,0,0,0,2,0,2,78.5,5602.25,0
5420,7929-SKFGK,1,0,1,0,70,1,1,1,1,1,1,1,1,1,2,0,3,114.3,8244.3,0
5421,2300-RQGOI,0,0,0,0,38,1,0,0,0,0,0,0,0,0,2,0,1,20.05,741.5,0
5422,3563-SVYLG,1,0,1,1,68,1,0,2,1,1,1,1,0,0,2,0,3,62.65,4375.8,0
5423,5228-EXCET,1,0,0,0,13,1,0,1,0,0,0,0,0,1,0,1,0,80.85,1008.7,1
5424,6435-VWCCY,1,1,1,0,65,1,1,1,1,1,0,0,1,0,2,1,3,92.7,5968.4,0
5425,4998-IKFSE,0,0,0,0,30,1,1,1,0,0,1,0,1,1,0,0,0,100.45,3096.9,0
5426,8630-QSGXK,1,0,1,0,51,1,1,2,0,0,0,1,1,1,2,1,2,75.2,3901.25,0
5427,2455-USLMV,0,0,0,0,31,1,1,1,1,0,1,0,0,0,0,1,3,84.75,2613.4,0
5428,7394-FKDNK,0,0,1,0,9,1,0,1,0,0,0,0,1,1,0,0,0,89.45,853.1,1
5429,9488-FVZCC,0,0,1,1,72,1,1,2,1,1,1,1,0,1,2,1,2,79.5,5661.7,0
5430,6331-LWDTQ,1,0,0,0,10,1,1,2,0,0,0,0,1,1,0,1,3,72.15,794.25,1
5431,5995-WWKKG,0,0,0,0,37,1,0,0,0,0,0,0,0,0,1,1,0,19.8,695.05,0
5432,1597-FZREH,0,0,0,0,2,1,0,2,0,0,1,1,1,1,0,0,0,76.4,160.8,1
5433,7879-CGSFV,1,0,0,0,55,1,0,1,1,1,0,0,1,1,1,1,1,100.9,5552.05,0
5434,9921-EZKBY,1,0,0,1,33,1,1,1,1,0,1,0,0,1,0,1,2,95.3,3275.15,0
5435,7432-FFVAR,0,0,1,1,46,1,0,1,0,0,1,1,0,1,1,0,2,90.95,4236.6,0
5436,7246-ZGQDF,0,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,54.5,54.5,0
5437,7000-WCEVQ,0,1,0,0,20,1,1,2,0,0,0,0,0,1,0,1,1,61.6,1174.35,1
5438,0727-IWKVK,1,0,1,0,9,1,0,1,0,1,1,0,0,0,0,1,0,79.9,741.7,1
5439,5959-BELXA,1,1,0,0,32,1,1,1,0,0,0,0,1,1,0,1,3,96.15,3019.25,1
5440,4456-RHSNB,0,0,1,1,19,1,0,2,0,0,1,0,0,0,0,1,2,49.6,962.9,0
5441,3512-IZIKN,0,0,1,0,70,1,1,2,1,0,1,1,0,0,2,0,3,65.3,4759.75,1
5442,2481-SBOYW,0,0,0,1,61,1,1,0,0,0,0,0,0,0,2,1,3,25.0,1498.35,0
5443,7109-MFBYV,1,0,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,45.45,1233.15,0
5444,1833-TCXKK,1,0,1,0,45,1,1,1,0,1,1,0,1,1,0,1,2,107.75,4882.8,0
5445,1832-PEUTS,1,0,1,1,62,1,1,1,0,0,1,0,1,0,2,1,3,89.1,5411.65,0
5446,6141-OOXUQ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.65,19.65,1
5447,8660-BUETV,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,44.75,148.05,0
5448,0580-PIQHM,0,0,1,1,41,1,1,1,1,1,1,0,0,1,1,1,2,101.6,3930.55,0
5449,5696-CEIQJ,1,0,1,1,67,1,0,1,0,1,1,1,1,1,2,0,2,103.15,6895.5,0
5450,7503-ZGUZJ,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,84.65,84.65,1
5451,1696-HXOWK,0,0,1,0,71,1,1,1,1,1,0,0,1,0,1,0,1,95.65,6856.95,0
5452,3026-ATZYV,0,0,1,1,37,1,0,2,1,1,0,0,1,1,1,0,2,75.1,2658.8,0
5453,4012-YCFAI,1,0,1,0,60,1,0,2,1,1,0,1,0,0,2,1,1,61.35,3766.2,0
5454,2506-TNFCO,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.55,69.55,1
5455,9970-QBCDA,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,19.7,129.55,0
5456,8718-PTMEZ,0,0,0,0,13,0,0,2,0,1,0,0,0,0,0,1,0,31.05,347.25,1
5457,9496-IVVRP,0,0,1,1,11,1,0,2,1,0,0,0,0,0,0,0,2,51.0,581.7,0
5458,2207-OBZNX,1,0,0,0,7,1,0,2,1,0,0,0,0,0,0,1,1,51.0,354.05,1
5459,2657-VPXTA,0,0,1,1,10,1,0,1,0,0,0,0,1,1,0,1,0,88.85,929.45,0
5460,6551-VLJMV,1,0,1,0,34,1,0,0,0,0,0,0,0,0,2,0,3,20.05,679.0,0
5461,1221-GHZEP,0,0,0,0,62,1,0,2,1,0,0,1,0,1,2,1,1,65.1,3846.75,0
5462,9289-LBQVU,1,0,1,0,64,1,1,2,0,1,0,1,0,1,1,1,1,70.15,4480.7,0
5463,6142-VSJQO,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,2,44.35,44.35,1
5464,3458-IDMFK,1,0,0,0,25,1,0,0,0,0,0,0,0,0,2,1,1,20.75,499.4,0
5465,6933-FHBZC,0,0,0,0,26,1,0,2,0,1,1,0,0,0,1,1,1,56.05,1553.2,0
5466,0221-NAUXK,1,0,0,1,10,1,0,0,0,0,0,0,0,0,1,1,2,19.95,219.5,0
5467,9770-KXGQU,0,0,0,0,53,1,1,1,1,1,1,0,1,0,1,0,1,98.6,5311.85,0
5468,6437-UKHMV,0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,0,79.7,586.05,1
5469,6538-POCHL,1,0,0,0,33,1,0,1,0,1,1,0,0,0,0,1,3,79.0,2576.8,0
5470,6726-NNFWD,0,1,1,0,71,1,0,1,0,1,1,0,0,1,2,0,3,89.45,6435.25,0
5471,3002-WQZWT,0,0,0,0,29,1,1,1,0,0,0,0,0,0,0,1,0,74.2,1993.25,0
5472,4277-UDIEF,1,0,1,1,24,1,1,2,1,0,0,1,1,1,0,0,2,81.0,1923.85,0
5473,1208-NBVFH,1,0,1,1,20,1,0,2,0,0,1,0,0,0,0,1,0,49.6,939.8,0
5474,4912-PIGUY,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,84.6,84.6,0
5475,1114-CENIM,1,0,0,1,54,1,1,2,0,1,0,0,0,0,0,1,3,55.0,3092.65,1
5476,6060-DRTNL,0,1,0,0,5,1,0,1,0,0,1,0,1,0,0,1,1,84.85,415.55,1
5477,2725-TTRIQ,0,0,1,1,72,1,1,2,1,0,1,1,1,1,2,1,2,84.2,5986.55,0
5478,3374-TTZTK,1,0,1,0,52,1,0,1,1,1,1,1,1,1,2,1,0,106.3,5487.0,0
5479,8990-ZXLSU,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,69.05,651.5,0
5480,2275-RBYQS,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,45.4,45.4,0
5481,8473-VUVJN,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,73.65,73.65,1
5482,6289-CPNLD,1,0,1,1,33,1,0,2,0,0,1,1,1,1,1,1,1,73.9,2405.05,1
5483,5536-SLHPM,0,0,1,0,55,1,1,1,0,0,1,0,0,0,0,1,0,77.75,4458.15,1
5484,4419-UJMUS,1,0,1,1,69,1,1,1,0,0,0,1,1,1,2,1,0,99.35,6856.45,0
5485,7794-JASDG,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,1,50.75,50.75,0
5486,7609-YBPXG,1,0,0,0,54,1,1,2,1,0,1,1,1,1,2,0,2,87.1,4735.2,0
5487,5519-TEEUH,1,0,0,1,33,1,0,0,0,0,0,0,0,0,1,1,1,20.15,682.15,0
5488,7856-GANIL,1,1,1,0,45,1,1,1,0,1,1,1,1,0,1,1,2,98.7,4525.8,0
5489,0804-XBFBV,0,0,0,1,11,0,0,2,0,0,0,0,0,0,0,0,0,25.2,321.05,0
5490,2676-OXPPQ,1,0,0,0,6,1,0,2,1,1,0,0,0,0,0,1,2,55.7,335.65,0
5491,3703-TTEPD,1,0,0,0,21,1,0,2,1,0,1,0,1,0,0,0,2,65.35,1424.4,0
5492,2799-TSLAG,0,0,1,1,65,1,1,0,0,0,0,0,0,0,2,1,2,25.3,1748.55,0
5493,0196-VULGZ,0,1,1,0,6,1,1,1,0,0,0,0,0,1,0,1,0,84.35,474.9,1
5494,8837-VVWLQ,0,0,0,0,8,1,0,1,1,0,0,0,1,0,0,0,0,84.95,668.4,1
5495,2696-NARTR,1,0,0,0,11,1,0,1,0,0,0,1,0,0,0,1,0,73.85,926.25,1
5496,2208-NKVVH,1,0,1,1,43,1,1,0,0,0,0,0,0,0,2,0,1,24.25,1077.95,0
5497,7614-QVWQL,1,0,1,1,49,0,0,2,0,1,0,0,1,1,1,1,2,51.8,2541.25,1
5498,1976-CFOCS,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,46.0,46.0,1
5499,4631-OACRM,1,1,0,0,15,1,0,1,0,0,0,0,0,1,0,1,0,79.4,1156.1,1
5500,7139-JZFVG,1,0,1,1,60,1,0,2,1,1,1,0,0,0,2,0,2,60.5,3694.45,0
5501,4987-GQWPO,1,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,3,25.1,382.8,0
5502,3755-JBMNH,1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,2,71.8,1167.8,1
5503,1757-TCATG,1,0,1,1,35,1,0,0,0,0,0,0,0,0,1,0,2,20.05,746.75,0
5504,6345-ULYRW,1,1,1,0,44,1,1,1,0,1,0,0,0,1,1,0,1,88.4,3912.9,1
5505,4776-XSKYQ,0,0,1,1,12,0,0,2,0,0,0,1,0,0,1,0,3,30.25,368.85,0
5506,8048-DSDFQ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.2,20.2,0
5507,5753-QQWPW,0,0,0,0,28,1,0,2,1,1,0,1,0,0,1,1,0,59.9,1654.7,0
5508,6010-DDPPW,1,0,1,0,70,1,1,0,0,0,0,0,0,0,2,0,2,25.15,1940.85,0
5509,1809-DMJHQ,0,0,0,1,5,1,0,2,0,0,0,0,0,0,0,0,1,46.0,221.7,1
5510,6693-FRIRW,1,0,0,0,18,1,0,1,0,1,1,0,1,1,0,0,3,101.3,1794.65,0
5511,6586-MYGKD,1,0,1,0,70,1,1,2,1,0,0,1,1,1,2,1,3,76.95,5289.8,0
5512,3173-NVMPX,0,0,1,1,9,1,1,2,0,1,0,0,0,0,0,1,1,55.3,501.2,0
5513,0248-PGHBZ,0,1,0,0,67,1,0,1,1,1,0,1,1,0,2,1,2,92.45,6140.85,0
5514,0623-GDISB,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,2,48.45,48.45,0
5515,2892-GESUL,0,0,1,1,18,1,0,0,0,0,0,0,0,0,2,0,1,19.35,309.25,0
5516,6923-EFPNL,1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,3,51.75,201.1,1
5517,7472-EQOAV,1,1,1,1,71,1,0,1,1,1,1,0,0,0,1,1,2,86.7,6179.35,0
5518,9574-RKJIF,1,0,1,1,30,1,1,1,1,1,0,0,1,0,0,1,0,94.4,2838.7,1
5519,2043-WVTQJ,1,0,1,0,1,1,0,2,1,0,1,0,0,0,0,0,1,55.7,55.7,0
5520,8034-RYTVV,0,0,0,0,55,1,1,1,1,0,1,0,0,0,1,1,3,84.25,4589.85,0
5521,3863-QSTYI,1,0,0,0,59,1,0,2,0,0,1,1,1,0,0,1,0,64.65,3735.45,0
5522,2619-WFQWU,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,70.15,70.15,1
5523,5044-LRQAQ,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,2,69.2,477.55,0
5524,1716-LSAMB,1,0,1,1,45,1,0,2,1,0,0,1,0,0,2,0,2,54.65,2553.7,0
5525,1333-PBMXB,0,0,1,1,54,1,1,0,0,0,0,0,0,0,1,1,2,24.75,1342.15,0
5526,6546-OPBBH,1,0,1,1,51,1,1,0,0,0,0,0,0,0,1,1,1,23.95,1216.35,0
5527,5985-BEHZK,0,1,1,0,72,1,1,1,0,1,1,0,1,1,1,0,3,105.0,7578.05,0
5528,9127-QRZMH,1,0,1,0,44,1,0,2,1,1,0,1,0,0,1,1,2,59.85,2603.95,0
5529,5919-VCZYM,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,20.05,42.7,0
5530,9644-KVCNC,0,0,0,0,66,1,1,1,0,0,1,0,1,0,1,1,2,92.15,6056.9,0
5531,2137-DQMEV,1,0,1,1,68,0,0,2,1,1,0,0,1,0,1,0,1,44.8,2983.65,0
5532,8174-LNWMW,0,0,0,0,31,1,0,0,0,0,0,0,0,0,2,0,3,20.9,689.35,0
5533,9279-CJEOJ,0,1,0,0,21,1,1,1,0,0,0,0,1,1,0,1,2,95.4,2025.1,0
5534,7964-VEXDG,1,0,0,1,21,1,1,1,1,0,0,0,0,0,0,0,0,80.35,1747.2,0
5535,2404-JIBFC,0,0,1,1,55,1,1,2,1,0,1,1,1,1,2,1,2,85.1,4657.95,0
5536,0778-NELLA,1,0,0,0,9,0,0,2,0,0,0,0,1,0,0,1,3,34.7,296.1,1
5537,8029-XYPWT,1,1,1,0,71,1,1,1,1,1,1,1,1,1,2,1,2,115.05,8016.6,0
5538,4614-NUVZD,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,81.1,81.1,1
5539,4632-PAOYU,1,0,1,1,22,1,0,0,0,0,0,0,0,0,1,0,1,19.95,433.5,0
5540,3803-KMQFW,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.55,20.55,1
5541,6804-GDMOI,0,0,0,0,61,1,1,1,0,0,1,1,1,1,2,1,0,106.6,6428.4,1
5542,2990-OGYTD,0,0,1,0,67,1,1,2,0,1,1,1,1,1,2,0,2,86.15,5883.85,0
5543,6646-JPPHA,0,1,0,0,14,1,0,1,1,1,0,0,0,0,0,0,0,78.85,1043.8,0
5544,9572-MTILT,1,0,1,0,59,1,1,1,1,1,1,1,1,0,0,1,0,106.75,6252.9,1
5545,7658-UYUQS,1,1,1,0,21,1,0,1,0,0,1,0,1,0,0,0,2,86.55,1857.25,0
5546,7880-XSOJX,1,0,0,0,4,0,0,2,1,1,0,1,0,0,0,0,1,42.4,146.4,0
5547,9611-CTWIH,0,0,0,0,3,1,0,1,0,0,0,0,1,1,0,1,0,89.45,240.45,1
5548,4589-IUAJB,1,0,1,0,70,1,1,0,0,0,0,0,0,0,2,0,2,24.25,1724.15,0
5549,0329-GTIAJ,0,0,0,0,3,1,0,1,0,1,0,1,1,1,0,1,0,97.9,315.3,1
5550,8746-BFOAJ,1,1,0,0,21,1,0,0,0,0,0,0,0,0,1,0,2,20.5,429.55,0
5551,8457-XIGKN,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,3,19.6,356.15,0
5552,6072-NUQCB,1,0,1,1,22,1,0,0,0,0,0,0,0,0,1,0,2,20.25,488.25,0
5553,6629-CZTTH,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,55.7,55.7,1
5554,8838-GPHZP,0,0,0,0,63,1,0,0,0,0,0,0,0,0,2,1,1,20.6,1298.7,0
5555,8750-QWZAJ,0,0,1,1,70,1,0,0,0,0,0,0,0,0,2,0,2,19.8,1378.75,0
5556,5364-EVNIB,1,0,0,0,13,1,0,1,0,1,1,0,0,0,0,1,0,79.8,973.45,1
5557,6918-UMQCG,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,80.2,384.25,0
5558,0675-NCDYU,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,116.4,8543.25,0
5559,6339-DKLMK,0,0,0,0,13,0,0,2,0,1,0,0,0,0,0,1,0,31.65,389.95,0
5560,1346-PJWTK,1,0,1,0,61,1,0,1,0,1,1,1,0,1,0,0,3,94.15,5731.85,0
5561,5088-QZLRL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.65,20.65,0
5562,8023-QHAIO,0,1,1,0,56,1,1,1,0,0,0,1,0,0,0,1,2,76.85,4275.75,0
5563,4397-FRLTA,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,20.15,84.5,0
5564,3057-VJJQE,1,0,0,0,35,1,1,2,1,0,0,0,0,0,2,0,1,55.25,1924.1,0
5565,5087-SUURX,0,0,1,0,18,0,0,2,0,0,1,0,1,0,0,1,0,39.05,669.85,1
5566,2302-OUZXB,1,0,1,0,72,1,1,2,0,1,1,0,1,1,2,0,2,82.15,5784.3,0
5567,8133-ANHHJ,0,1,0,0,49,1,1,1,1,1,1,1,0,1,1,0,2,103.0,5166.2,0
5568,2270-CHBFN,0,0,1,0,44,1,1,1,1,1,1,1,0,0,0,1,3,95.1,4060.55,0
5569,0013-EXCHZ,0,1,1,0,3,1,0,1,0,0,0,1,1,0,0,1,1,83.9,267.4,1
5570,5982-FPVQN,0,0,1,1,37,1,1,1,0,1,1,0,0,1,0,1,0,95.15,3532.85,0
5571,9107-UKCKY,1,0,1,0,61,1,1,2,0,1,1,0,1,1,1,1,0,79.8,4914.8,0
5572,4654-ULTTN,1,0,1,0,70,1,1,2,1,0,1,1,0,1,2,1,3,74.8,5315.8,0
5573,5550-VFRLC,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.85,69.85,1
5574,5546-BYZSM,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,20.45,775.6,0
5575,1492-KGETH,1,0,1,1,70,1,1,2,1,1,1,1,0,1,1,0,2,78.35,5445.95,0
5576,4929-BSTRX,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,53.55,53.55,1
5577,4163-HFTUK,1,0,0,0,51,1,0,0,0,0,0,0,0,0,1,0,0,19.1,1007.8,0
5578,8215-NGSPE,0,0,1,1,42,1,0,0,0,0,0,0,0,0,2,0,1,20.0,833.55,0
5579,2225-ZRGSG,0,0,1,1,70,1,1,1,1,1,1,1,0,0,2,0,2,93.9,6579.05,1
5580,8859-YSTWS,1,0,0,0,48,1,0,0,0,0,0,0,0,0,1,0,2,19.95,1004.5,0
5581,5271-YNWVR,1,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,0,113.15,7856.0,1
5582,7601-DHFWZ,0,0,0,0,48,1,1,0,0,0,0,0,0,0,2,0,3,24.0,1183.05,0
5583,2657-ALMWY,0,1,1,0,26,1,0,1,0,1,0,0,0,1,0,0,0,84.95,2169.75,1
5584,6330-JKLPC,1,0,1,0,11,1,1,1,0,1,0,0,0,0,0,1,2,80.5,896.9,1
5585,4667-OHGKG,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.3,19.3,1
5586,1998-VHJHK,0,0,0,0,27,1,0,0,0,0,0,0,0,0,1,0,1,19.15,501.35,0
5587,1707-HABPF,0,1,0,0,46,1,0,1,0,1,1,0,1,0,1,1,2,91.3,4126.35,0
5588,1660-HSOOQ,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,1,49.65,49.65,1
5589,7253-UVNDW,0,0,0,0,46,1,0,2,0,0,1,1,0,0,2,0,3,54.35,2460.15,1
5590,0487-VVUVK,1,0,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,19.15,477.6,0
5591,7228-OMTPN,1,0,0,0,4,1,0,1,0,0,0,0,1,1,0,1,0,88.45,370.65,1
5592,5063-IUOKK,1,0,0,0,13,1,0,0,0,0,0,0,0,0,2,0,1,19.75,265.75,0
5593,4508-OEBEY,1,0,1,0,31,1,0,2,1,1,1,1,0,1,1,1,3,75.5,2424.45,0
5594,0027-KWYKW,0,0,1,1,23,1,1,1,0,0,0,0,1,0,0,1,0,83.75,1849.95,0
5595,2308-STERM,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,19.4,61.05,0
5596,5982-XMDEX,0,0,0,0,65,1,1,0,0,0,0,0,0,0,2,0,2,26.5,1698.55,0
