default,student,balance,income
No,Yes,1901.653755057896,21323.163266184918
Yes,No,1940.3716198907007,41162.933656056484
No,Yes,227.3172319931199,24282.228562835615
No,No,836.5742295183655,51238.58092878781
No,Yes,981.9979984073849,20147.51185076331
No,No,1186.7962313673295,52689.250138452655
No,Yes,315.9787480243583,13186.117693832708
No,Yes,768.4472411747274,21497.52888745483
No,Yes,969.9094653381895,13962.332428370304
No,No,1175.1914731058255,50921.25627945776
No,Yes,1684.275341101299,20344.178203172272
No,No,1120.6231936957881,48571.26007118021
No,No,784.4700534680509,52617.207089956035
No,No,604.9800025796753,38885.31031963784
No,No,517.9789014647705,41755.34397801779
No,No,270.2640887974422,41978.04788461994
No,No,825.6009660469917,33986.697324439876
No,No,623.5173805414973,51677.34541622154
No,No,529.5083605264408,38328.61262823456
No,Yes,1014.769661768277,12239.883807469334
No,No,288.534653798734,44081.0348138192
No,No,500.25272381344996,17104.054252453778
No,No,565.67598228362306,37299.07929406051
No,No,1005.3371682396175,34297.897755266225
No,No,852.3933684578228,46320.854888197915
No,No,613.1501137680036,34286.112453527036
No,No,905.5657259132325,52997.7310413533
No,No,1086.1817288188274,52507.59728706995
No,No,1057.1781271318946,35807.02485521578
No,No,252.89946058159376,27454.618954512443
No,Yes,1401.2827033538763,16683.053002069093
No,No,1529.1312589273564,36572.02567357909
No,Yes,947.4537110101307,21945.793036023544
No,No,0,33917.59412462253
No,Yes,1312.9072025348157,15495.026588078272
No,No,1269.2905749073016,43581.198840335484
No,Yes,20.258093843414485,21530.331513787525
No,No,0,30818.511947801235
No,No,35.322999748000484,53407.2696317298
No,No,897.3126907528228,31465.964769666898
No,No,1043.5523578312498,38393.611895388785
No,No,1165.3239659577132,33433.828915391205
No,No,1299.473210120765,55165.472977330166
No,No,675.7765289683646,21758.0228077015
No,Yes,1202.3850302090873,20550.63770008937
No,No,1190.1598310071383,30746.376971155947
No,Yes,535.010596224683,13909.391590811258
No,No,194.19355478938485,43150.50172660096
No,No,430.62031937471227,46182.66497559998
No,No,1047.92709078908,59765.59966860061
No,No,220.79169931319768,26453.2892952264
Yes,Yes,1493.9685390177633,24126.029785681018
No,Yes,856.6553992467589,15523.102943547372
No,Yes,1635.5000236054225,10596.526894402265
No,No,666.6138887400939,49215.024534402226
Yes,No,1562.8379177478905,49303.00946843274
No,No,255.88837178084412,48833.22877130879
No,No,602.3617019944542,53800.547209215416
No,No,1599.3146946193465,28825.474568768368
No,No,150.9495108157197,36923.552194307835
No,No,1388.8165904731134,35460.801241195564
No,No,87.94865179180078,47924.69791090954
No,Yes,1935.8277012572364,17969.798531390847
No,Yes,1289.315962811103,7677.8963975020215
No,No,871.9872122276364,45496.94816098416
No,No,1333.6999809429763,44361.62087140467
No,No,181.17934458758157,37380.144318060535
No,No,791.1822251883193,48206.73175098398
No,No,69.17702365373395,24556.02178155175
No,No,940.8944835120815,54839.123646273416
No,Yes,346.21557787824486,17866.528038128374
No,No,214.8462349522897,39629.20017964287
No,Yes,676.8313078756087,16998.651715396085
No,No,595.9969942736061,37417.13782335496
No,Yes,999.3916963942365,23688.648968794576
No,No,1447.0430736300084,22433.63677264813
No,No,464.09847761681544,44769.86482631866
No,No,872.6399077505599,29749.17067873101
No,No,381.70409918675796,25011.103393199402
No,Yes,866.4967606785902,24262.6938973924
No,Yes,1243.3441019384616,23634.748575094938
No,No,1184.3080211008275,37600.07534094988
No,Yes,757.4071027502957,25309.773232540036
No,No,939.2584896685739,56225.82072990373
No,No,560.770233567651,61472.85869414279
No,No,971.2788333139122,26853.30090097381
No,No,518.6807922779145,30151.330461322923
No,No,834.2636789166777,28022.836821032863
No,Yes,545.5855799095971,19454.325796557343
No,No,1057.3508717740701,39651.123507721975
No,Yes,720.516450875564,20222.94899096862
No,No,1285.5179756390485,37442.64258898692
No,Yes,406.33976941172943,30088.442507718122
No,No,1023.8920317375446,33392.709783451435
No,No,356.2441181469215,21319.085960854693
No,No,657.0888188261335,31724.62855003706
No,Yes,1168.5464143158797,25802.27647667609
No,No,344.88224152182,26227.329275300766
No,Yes,535.3359893979978,24268.828496221282
No,Yes,1222.9665870907993,21373.350095125148
No,Yes,663.6027280970607,21436.521637639842
No,Yes,591.5371446901167,20961.465260243705
No,Yes,941.7180088833016,23362.97717435433
No,No,434.5449437393738,35620.0652976999
Yes,No,1804.190504538486,23096.08436408868
No,No,0,34227.94713936503
No,No,0,28356.251940900773
No,No,586.4709774728466,52203.85892735785
No,No,707.4361491899997,42407.75422990889
No,No,1491.6405870678955,61096.49217504451
No,Yes,556.1822342592858,21650.829918356438
No,No,683.1475419662498,44439.52873864036
No,Yes,671.1317307233035,11857.477635115862
No,No,1020.1977558499693,43592.83413598613
No,Yes,1183.067701908874,13210.877634858829
No,Yes,1127.5361310708622,19322.969655732908
No,No,1545.9828048683744,32691.92382516506
No,No,1114.397729814404,44195.54454819692
No,No,843.4972440010016,41917.319765102984
No,No,1047.6733702552476,34413.195913002084
No,Yes,810.5409456591075,17252.254251405782
No,Yes,501.1105624872686,26425.698010153254
No,Yes,1031.6383609152713,21432.147052672968
No,No,360.2150314907707,44082.187128294536
No,No,1234.8316780692112,40155.45141116136
Yes,No,2236.7642145613104,37113.883069764415
No,No,750.840531468744,32034.712125206377
No,No,231.96834032391166,42465.96081878792
No,No,1616.5001940852385,41825.40398446177
No,No,981.7993298140426,49644.91870819819
No,No,538.019925084371,27284.510859415546
No,No,136.30734254125036,48799.654905570394
No,No,614.9409836226966,30905.47981743399
No,Yes,824.0407417882411,11659.193275195385
No,No,393.0612671392733,44149.388311577044
No,Yes,759.3971305696058,18693.187901469413
No,Yes,1743.7988373623145,17541.00286620166
No,Yes,621.1701063101026,17503.68997473616
No,No,1360.5471733640638,54705.12697787231
No,No,253.52188150185776,37506.20673430113
No,No,1392.3326776574831,48709.52926011845
No,No,1508.2508594189753,43525.05277256416
No,Yes,1823.867060458053,19447.966557251388
No,No,0,39423.51252279974
No,No,728.6734610128827,36557.23483552757
No,No,1471.1987378254719,56477.13086101487
No,No,967.2567624470178,32201.634084405403
No,No,640.7059823831491,38792.357187144495
No,Yes,559.5664107634859,15720.382461391282
No,Yes,1258.114533171708,20010.576269278008
No,No,1126.887696200568,32770.57901841227
No,No,1341.2631405285488,46263.885012205195
No,No,751.1019307685051,50290.144111553825
No,No,325.9276366324936,57313.282496914675
No,Yes,905.9019450548635,20285.22512832807
No,No,699.6042755622547,49035.24746046041
No,No,996.4459056463368,51393.78871533794
No,Yes,1034.1702134312984,23825.0285135993
No,Yes,1464.6362415070466,14763.56268431648
No,No,280.7241690136092,40382.599262222546
No,No,725.8676857280565,41792.672923394515
No,Yes,1162.5909215972679,15419.110520958839
No,Yes,193.71976250020703,18002.547648727967
No,No,743.1818270165395,50250.91901425364
No,No,1403.83983418344,43225.041895742914
No,No,460.13980441770815,52708.55984961771
No,No,1218.2198871288856,36290.162006670005
No,No,903.9870201569507,51705.27160039571
No,Yes,1473.695931005091,19759.501868247877
No,No,525.5156820222505,50763.984005272854
Yes,Yes,1874.8226124374526,14957.816334287241
No,No,700.6223878445435,42023.88878287866
No,Yes,1164.666966095792,23297.15788757092
No,Yes,1803.7663492810173,23201.826982471994
No,Yes,451.7115230668036,22483.095810184306
No,No,1101.9844604695786,36231.8538227436
No,Yes,1343.777124014753,28198.00535346299
No,No,606.4358764645734,38897.07940775477
No,No,0,45380.656763061896
No,Yes,0,20963.38311457594
No,No,1140.8201517885896,36495.055389605805
No,No,1597.6474018731724,42515.0888693793
No,Yes,521.8414792562119,10316.336741271785
No,Yes,837.5214934566538,13215.785813151519
No,No,390.31031529106264,42322.246697405
No,Yes,806.4819727269294,22127.081787843086
No,No,890.2666462686338,38376.09064704527
No,Yes,237.3830296266218,21376.68323514714
No,Yes,808.396167027043,11804.034476052948
No,No,694.390945705502,46128.8647070701
No,No,492.2539454548899,42143.19844049388
No,Yes,460.5954148277658,12939.009089927007
No,Yes,838.4599545305284,19805.87523489082
No,No,675.8425047195318,38173.92575385271
No,No,625.4198746450327,47406.24076503451
No,No,45.47628178175705,27599.07233328586
No,No,474.7692354790924,30799.949385158958
No,No,1024.8236567327363,46113.64711707031
No,No,696.1075769934129,40325.38480824003
No,Yes,953.5336584399972,25820.5874829041
No,No,1143.855230506692,50690.25769981167
No,Yes,683.4413004052346,22595.453956803693
No,No,644.6044091160286,30276.57073025914
Yes,Yes,2034.6747178213304,17133.965961901376
No,Yes,1345.491623518153,12235.387669923213
No,Yes,1307.087091514701,18082.55488960888
No,No,705.5005242639813,52559.03125859168
No,No,0,47725.521529529215
No,No,501.1696196879866,35664.80538968051
No,No,991.5209236041177,30775.520764345172
No,Yes,956.6922342483027,19594.549042860763
No,No,353.6499923874444,30726.28569271187
No,No,838.9240600672049,47864.41892135084
No,Yes,353.65276092462193,20531.496536927487
No,Yes,751.2431401859707,16475.027558633843
No,No,991.1584083185194,42767.690279280694
No,Yes,1096.4896471406005,17856.265031593986
Yes,No,1655.775596947023,25639.79353870165
No,No,0,35577.42528331704
No,Yes,485.65317778349595,16099.917939910236
No,No,850.4665937192306,34367.67652911288
No,Yes,0,17695.840168694813
No,Yes,766.6355370822273,21718.81361819284
No,No,309.17916251563804,31232.07089025591
No,No,244.66237452196668,29275.115419092992
Yes,Yes,1013.2168863816146,19651.261793643203
No,No,357.5921566996814,48565.01770831656
No,Yes,1908.2420079173726,17642.626627648213
No,No,1449.1357076999402,40495.47218038578
No,No,464.41630119676995,38236.74002208905
No,No,1491.7075452802412,40637.44798290657
No,No,256.89418684710967,39019.87574419998
No,No,0,35025.97139461508
No,No,0,23910.139658220214
No,No,817.6210891033206,43705.822710524044
No,Yes,888.306320762449,22901.633937121922
No,No,1240.75460457603,51511.29759857279
No,No,828.6441616507371,10948.504497517013
No,Yes,959.8542275913637,18481.752660094135
No,No,1281.4488488095694,48837.37876033452
No,Yes,1577.675430607354,11951.478613793653
No,Yes,1444.1142684479635,21441.012127995284
No,Yes,647.6702879291406,13618.347794936526
No,No,720.1649186938729,43654.2303440958
No,No,64.15479336282749,47969.005108727855
No,Yes,546.0286640995776,21615.269079322756
No,Yes,1102.1272768403728,14009.942994050205
No,No,1294.5235695802157,28001.049073182636
No,No,341.32229045225273,33808.33617917737
No,No,399.3903813794415,17348.784232249647
No,No,710.3946335352819,31483.34720457768
No,No,1467.5733837177859,26697.78589853935
No,Yes,282.83151882763354,13371.055021088956
No,No,544.22518162658,46149.51022075167
No,No,1585.8603725485104,42709.49189319973
No,No,0,28784.469236934434
No,No,1033.4262717623717,43594.76232115242
No,No,1131.0536460322082,38834.236245705404
No,No,544.2872953210348,24477.47191491961
No,No,1116.7203565628424,33716.177522331556
Yes,No,2155.288986103352,34787.2526819072
No,No,732.0566465603924,39433.48063604506
No,No,591.636269770793,33852.30966993058
No,No,0,63251.307626935
No,No,453.84995808734817,27865.284798107743
No,No,170.07091700239368,27005.577118545094
No,No,916.7291771550889,37212.8085297821
No,No,611.3372902207361,38389.28253232332
No,No,258.62967251595114,33327.93777754354
No,Yes,357.5956652690244,18141.00281645589
No,No,813.1738871238824,49274.38283946477
Yes,No,1743.0647098177658,22308.125749057566
No,No,801.8027115159008,46182.2570982408
No,No,674.7366147235975,26060.486098510384
No,No,430.490648307719,39921.13690846981
No,No,1352.995531985517,34089.033177362115
No,Yes,1040.8802119631255,19427.81424305553
No,No,1305.7746977541174,34412.116373966965
No,No,1294.761706425163,37712.386897149874
No,Yes,583.2954820298069,23694.367367954303
No,Yes,1409.2991781164042,21508.50150680543
No,No,886.2166287861586,40486.85944335972
No,No,515.6197997103758,39638.639627042816
No,No,1866.3046525581574,58710.8876485058
No,No,657.7057207180741,41224.796878451074
No,No,270.22433286183104,49128.037144413895
No,No,953.3917889246192,20749.338158676033
No,No,630.2207788753866,24919.183876795567
Yes,Yes,2024.660169840072,9663.788158958401
No,Yes,497.05698834480563,23119.135027485816
No,No,48.72556295930747,37957.9021382577
No,No,440.0245428323134,49358.42578573375
No,No,1217.9486598006056,43996.01399568545
No,Yes,1203.98225964262,21524.318420607957
No,Yes,1493.8735617405393,15626.659416792822
No,No,0,48025.61685463431
No,No,1204.954348033634,47167.93849610062
No,No,945.6697174695014,39928.24389669549
No,Yes,807.5955718071034,16926.37333507838
No,No,514.3815273315636,20632.268122449495
No,No,1493.3574345851007,51510.14806600865
No,No,738.2214297895686,25184.467305480903
No,Yes,451.91246146880997,22316.26132458716
No,No,997.0278822710939,35591.3872732176
No,No,1082.0743936335575,30627.46169125288
No,Yes,1001.3488862014187,19314.922328545475
No,No,1058.6275138441397,49380.07843489458
No,No,245.34649251807906,42703.01866616086
No,No,579.3818248818275,32296.26340475038
No,No,1180.935713964952,35352.1517992282
No,No,969.0830284844419,45192.33896393102
No,No,0,44561.3254511423
No,Yes,714.1754996682157,19995.856398232627
No,No,0,36379.5188526604
No,Yes,100.85075913874641,17315.13019189057
No,No,1856.530875513486,33498.834520415694
No,No,620.4573093175204,41059.096501873566
Yes,No,1815.7925200064522,31632.58386112983
No,No,1508.1450143393852,31101.08121747851
No,No,1170.9169757140144,38712.420099191615
Yes,No,2063.571934450132,37372.75849281284
No,Yes,284.8415771988015,20477.83722737201
No,No,878.4461098782666,29561.78307606825
Yes,Yes,1740.7683058797181,18161.244079023243
Yes,No,1994.3950662003294,44794.33750422871
No,No,1290.1792120666905,42813.97517085097
No,No,441.336983219759,55970.92335866438
No,Yes,1790.4137252276262,22953.43107541486
No,No,821.2504796878438,68721.97446874018
No,No,341.0403786048563,40255.46759732714
No,No,216.9616918050648,31742.994451137318
No,No,48.23798999360304,37536.3614328607
No,No,501.3606578210357,49897.300730356
No,No,267.4166249547976,24154.50979509219
No,No,623.6184284293232,54008.19582573339
No,No,752.7393781895628,38671.78598604913
No,No,0,38665.87023651336
No,No,413.11459472977765,63793.557633987264
No,No,895.4392231937435,26138.101216275463
No,Yes,127.66337512510427,13942.244119094474
Yes,No,1361.7357905791796,50322.355320137955
No,No,592.6115176214909,55124.86449929058
No,Yes,947.8509969524023,22047.920555896242
No,No,784.1715748451988,47322.689108356535
No,No,952.3111521433757,21990.091473372002
No,No,448.2635314413522,26350.871022339044
No,No,316.1240080885757,37322.93156315564
No,Yes,1246.1171984085597,9846.702644486973
No,No,680.7064686442216,42316.40311217693
No,No,1208.304375719466,38461.04653503205
Yes,No,1292.430210678161,50990.57716752021
No,No,663.610198685482,48089.520547403044
No,No,435.592200214182,38830.51801733733
No,No,579.1932810376978,36181.81276438261
No,Yes,819.0310646896316,22092.722303739516
No,No,603.0203998346371,51229.78846960563
Yes,Yes,2654.322576280184,21930.38887869771
No,Yes,0,23274.976158733643
No,Yes,1487.0435446417778,21412.351551410116
No,No,1466.7721918698487,46875.083542001375
No,No,1168.4885668001953,40615.56669227865
No,Yes,592.2969457925345,19744.978392946858
No,Yes,1255.9738909659359,21757.676390352244
No,No,389.7923810332563,53685.473153812156
No,No,604.3043270088424,38758.54553376119
No,No,940.3923997036892,33874.81452786869
No,No,329.51897660702224,38150.63493021356
No,No,1465.0270324496369,18600.21350393674
No,Yes,1817.2800718791057,20751.432417162723
No,Yes,1055.0637976461815,16174.206378724264
No,Yes,536.0102178469137,23587.494078198928
No,No,817.4743281162727,41994.92534023253
No,No,1244.5635657112623,36157.818465857614
No,No,983.1275713325765,19985.60143078733
No,No,644.8002553300707,32298.308567430387
No,No,896.9814679256657,35755.748451794614
No,No,527.2715744244341,41573.981908332134
No,No,0,51122.51561571886
No,Yes,1427.9405308077412,12666.260769249922
No,Yes,1262.4807657028546,15636.257361759072
No,No,1283.2784826029874,46335.83606235012
No,No,489.51991369456044,22750.692176414217
No,No,887.201436107651,41641.45357201225
No,No,328.0130111302916,38500.39959705062
No,Yes,1521.4949491215395,18018.904340889327
No,No,326.03811259500543,25498.01352708934
No,No,1816.9735015648014,29897.1818126619
No,No,1534.007004505465,35566.26706927783
No,Yes,1657.113858580279,10852.293129799229
No,No,1270.4569758693988,36092.58709956126
No,No,560.5146191978117,25254.04165548655
No,No,0,28490.771464394944
No,No,697.9327582129919,35706.66135450566
No,No,1420.5074802631384,37437.73790470984
No,No,695.669009847766,36977.64018787965
No,Yes,212.82136852770873,24515.97546505408
No,Yes,929.4111299865563,23236.751751291256
No,No,1676.1147987584654,25317.171393727407
No,No,571.9599417774409,24932.005923433284
No,No,355.0163311841775,36327.877009489566
No,Yes,1315.4214446258813,21650.41516190574
No,Yes,1006.9941089436813,17834.06419064511
No,No,332.67416959993307,22938.593148123262
Yes,No,1622.499039253105,39228.54142589895
No,No,0,26394.545362677403
No,No,1131.602054235852,19893.772306207193
No,No,0,44981.15028951599
No,No,1493.7422480687683,32742.85821159421
No,No,47.42347927711262,29567.857431916047
No,No,153.71263361958438,54331.529770524656
No,No,458.997386968815,21165.86647919702
No,Yes,1260.8281764700425,22372.287502262014
No,Yes,1080.4776622047302,18741.31686285089
No,No,1814.1056487129522,32977.908624726195
No,Yes,1739.8378121611775,21593.012849237748
No,No,0,50496.47372331522
No,No,983.4906791818405,20828.53065235727
No,No,0,28176.1188629536
No,Yes,138.9063091747763,13005.895150930723
No,No,870.3479659396955,42397.09981658467
No,Yes,584.4864011165868,14017.390549426098
No,Yes,1508.7017760608164,25338.264685980124
No,Yes,1282.4749516367003,25304.58643787985
No,No,521.7367279786725,28401.497456106823
No,No,1150.6777116183787,38342.28905648049
No,Yes,1010.8485909517094,16428.754554919342
No,Yes,1746.2973719090055,24536.553872910492
No,No,1382.2689925844497,19023.996211820937
No,No,499.81860194085084,31335.96076098436
No,No,339.676804208343,43308.96589757296
No,No,253.63010221817336,50236.505182894616
No,No,690.1857312633808,32761.22721467141
No,No,743.0525534282307,33556.01648816282
No,No,736.4955216331505,49119.34781903455
No,Yes,584.5180961585515,19624.588659866724
Yes,Yes,1276.6850826197842,19282.435923747926
No,No,399.87716070731756,47291.01588928922
No,No,182.23872000412325,45937.976875661436
No,No,743.6661696876056,37542.58033901609
No,No,731.1016272134725,26655.414706845928
No,No,615.7266573551459,38687.115220468135
No,No,499.1491488840783,56343.6104353604
No,No,785.0335169312143,45598.91539792927
No,Yes,969.25234104125,16864.043488540086
No,No,841.4900638645233,43371.924440023766
No,No,181.17148258421787,35175.90354456885
No,No,811.5963666152287,38323.72386735236
No,No,1625.6398763247394,65026.73892524595
No,No,962.2238379655541,43974.056869024826
No,No,617.0250542458267,33369.08936411121
No,Yes,478.92367493481845,19730.18516298651
No,No,1017.749720703043,30227.863225464127
No,No,708.5001616097953,35086.90492492023
No,No,423.4079472898864,40844.341509687096
No,No,0,29775.15887292759
No,Yes,935.6936350428856,25362.321884066347
No,No,0,51719.3748711348
No,Yes,1757.8454588582433,17426.519712022462
No,No,733.5453865337004,30638.2161878522
No,Yes,1050.4093860366079,16746.062821484287
No,No,25.800376668407466,44091.687910865956
No,No,646.0812402036328,36686.95944699886
No,No,695.471767186167,25544.89204045626
No,No,536.5174942303155,28629.46367067938
No,No,542.2771433355249,52447.219337877264
No,No,811.7699461361738,46076.302236422285
No,Yes,911.7608244800214,21082.55279482709
No,No,621.3034989053692,50474.97900843571
No,No,549.3931276955493,39131.49488051944
No,No,929.2971541954844,42503.40971883564
No,No,154.66392043773578,44714.37167565765
No,No,36.235041234553705,49075.981558115636
No,No,718.5952535900743,39157.78993267264
No,No,379.10036064388373,31350.9286329779
No,No,904.3357111936378,30890.745549856998
No,No,1028.9643423919067,18701.40959446438
No,No,343.49382978131393,67930.34361525973
No,No,375.79931917430986,21297.584615692347
No,Yes,502.26108694003125,13572.748909077047
No,Yes,1231.558824654236,15727.66962838861
No,No,456.87151284170557,54894.16445403517
No,Yes,1112.1299189949473,22709.43345460682
No,No,1063.712860986071,36475.09798945263
No,Yes,895.8232449169916,19825.629899718493
No,No,1407.09214245668,43677.97641747129
No,No,418.49834405051797,29856.47167740103
No,No,684.9062972151596,14756.998352547707
No,No,650.0461100158902,46137.932967396584
No,No,495.4211542401439,26740.76900908159
No,No,698.9051299610787,27001.553899309183
No,No,847.772967201651,42193.59756407842
No,No,1185.1597342852458,35793.34852054621
No,No,1315.6091314640025,54833.05551960676
No,No,0,32809.334785230036
No,No,629.0877709883059,32296.931645116492
No,No,326.670018453137,50562.49033399606
No,No,0,35775.3169310198
No,No,949.2823724348988,26960.74275913727
No,No,1077.7330834722618,50334.85411875149
No,No,1256.1867299480405,31706.178561747853
No,No,1356.7298360905231,37664.03738944862
No,No,564.1282921408622,37695.77537089138
No,No,793.9709694806211,41931.58534553104
No,Yes,412.3886361745309,9892.127549393303
No,Yes,810.6685872806145,19925.743769710883
No,Yes,1273.8357763319286,15593.641681044615
No,No,1386.668478062461,56325.44935834275
No,Yes,574.6731442563937,22814.34643997359
No,Yes,1614.141637972435,11334.292473984657
No,No,0,45642.761935652554
No,No,949.9967068178074,32676.23075008251
No,Yes,618.7567523417431,18297.327770530053
No,No,1408.176119036535,47496.16431043494
No,No,465.9198783643426,41133.948563309714
No,No,952.9278193029966,44894.44292542727
No,Yes,17.609577595102678,13739.754602619605
No,Yes,989.8845974213347,23416.500465585388
No,Yes,1817.1711764016854,24601.037485168104
No,No,746.8365104729216,41294.45224656018
No,No,549.0649295342698,58539.414270550784
No,Yes,993.0495382272692,20538.54574182137
No,Yes,1447.4181082241005,16658.424087741456
No,Yes,598.2181943719734,19794.576409874942
No,Yes,79.98999640229647,14390.813116438578
No,No,641.2545874158068,31306.5348373144
No,Yes,562.8376982641364,25068.04644778883
No,Yes,448.24321069072323,23540.891027438713
No,Yes,1134.696572466436,20068.01854564269
No,No,1649.2116069366634,42148.74387953678
No,Yes,817.6766467077525,22339.885414546654
No,Yes,948.151302609926,18107.357152872755
No,Yes,1180.0180862323423,19871.206744071136
No,No,761.1876588366343,54681.828389856855
No,No,420.49583185567514,58264.205816866976
No,Yes,1841.408533813878,18000.704680339535
No,No,102.72144113155491,13719.356874503123
No,No,265.5928458893271,24833.341594231504
No,No,1558.8610753300004,45255.96711305983
No,Yes,220.65953339965426,20148.579758496082
No,No,325.8701314595893,35015.268969477525
No,No,1272.4773858983338,42671.31858579126
No,No,906.2310970843232,46715.23468352513
No,No,1070.8100481704078,35979.47014455538
No,Yes,0,15572.021263112463
No,No,722.1334867678821,22669.239804067132
No,No,1453.292872126069,43370.75788509059
No,No,1207.2878520836025,33671.45950048884
No,No,1118.2199230073045,32632.913072668867
No,No,1281.9215726881241,56778.41538932019
No,Yes,878.9983935523509,12054.859038834205
No,No,735.1033376705258,51403.71596984858
No,No,914.341082341985,43460.16637908253
No,No,4.151111645076753,22722.22203792537
No,No,1063.5923292372133,38057.33357078391
No,No,331.84282768950743,37264.69482188152
No,No,838.5789047538185,43501.25753073411
No,No,418.2996427657068,49670.02198152998
No,No,538.9427316861879,23289.280460406917
No,Yes,2133.745480940993,19675.507586146286
No,No,1651.3225527441268,34024.66368285137
No,Yes,1152.9732718759906,13036.066709153072
No,Yes,1065.2563554179678,16658.947244630443
No,No,486.6526399220641,30838.629697033975
No,Yes,770.8266665097187,18896.728996789025
No,No,1202.4634888228652,42818.64310734908
No,No,323.80010143611725,34576.49203352183
Yes,No,2062.870628449155,30839.180673060146
No,No,1058.2843316214166,39314.513470209225
No,No,796.0250533105215,38443.89641345791
No,Yes,1379.7700166326042,15509.409398264535
No,No,1201.3324891042967,23969.451819827023
No,No,1114.1160074386362,40359.96720615686
No,No,821.6071022853664,50689.19321644289
No,No,1079.9657651519897,43215.80580477552
No,Yes,662.9953630325303,12008.335741869618
No,Yes,1343.7015490871813,27168.40821796244
No,Yes,553.455736792548,21358.4206646296
No,No,472.9540550297702,63759.78703353503
No,Yes,1806.5516722860393,17648.19760008771
No,Yes,855.2269959237416,15348.706660703076
No,Yes,790.5543285987102,20568.8272424665
No,No,1380.1440320141933,48087.825053096036
No,No,1522.5308015487572,30765.563796311435
No,Yes,967.3490472810398,14725.140911861772
No,Yes,886.2211404041527,12796.058993810266
Yes,No,1323.6281422073446,18820.794969060298
No,No,1351.3254226980298,46663.392205948585
No,No,294.01879031285006,59128.50340449138
No,No,1756.050716367629,52497.58560365055
No,No,439.49636401216287,46784.94481292734
No,No,725.7832919046597,35503.64420797348
No,No,1049.9467684387432,43172.327189779404
No,No,1138.628859424191,36978.459378924876
No,No,568.2242545565748,39873.24284663285
No,No,0,43160.32420084203
No,No,572.665857566113,42285.285295693284
No,No,1270.3931781166098,43032.27158655631
No,No,1444.432104501287,19153.342728745174
Yes,No,1926.5990821271369,59224.45275899547
No,No,101.99345572498135,27909.631039018735
No,No,547.1749749329573,36969.00322561963
No,No,907.6331039904794,28577.09655019921
No,No,282.8892177015645,42132.07381270169
No,Yes,811.9650451727064,12853.175607258985
No,Yes,1305.1044525806446,20573.55386877319
No,Yes,533.9165429184113,21390.6866179289
No,Yes,1420.5961395038414,20197.811534731365
No,No,89.31292409694436,39915.45359084174
No,No,839.0409200454429,36665.70145932592
No,No,522.1534576379499,40717.16252193945
No,No,488.72112625365577,46503.16614603334
No,Yes,983.2685029934715,24554.271563051243
No,No,442.6659005848429,43991.81236943794
No,Yes,977.5893720497673,17637.7341978841
No,Yes,317.2679998101138,17801.53722235182
No,No,1033.7566582361274,21837.242832730775
No,No,629.3201832347825,52089.633050086035
No,No,1328.334103467434,39877.61245716249
No,Yes,1486.3772996011708,19164.35039963056
No,No,760.5532934904797,19957.839136100916
No,Yes,1204.2414702326175,19302.90147641002
No,Yes,1367.7865145272694,12449.279035670008
No,No,226.29922537110758,34305.25607812367
No,No,902.4163952423137,37905.63147580563
No,No,462.00428955274486,33157.36219761908
No,No,1072.3793647356833,19958.543992370018
No,No,424.0481899947026,25081.843006179977
No,No,846.1312947725177,29812.08770392024
No,Yes,951.5885363151202,12163.184846354772
No,No,1079.8232987197703,44390.716053853255
No,Yes,1395.6689865878257,21374.592119546425
No,No,828.8895451958861,52560.907351964976
No,No,829.8842620653953,40749.78743340279
No,No,1626.1694187438902,32827.702858580444
No,No,1057.6331736330235,37229.807312070865
No,No,729.2259908599723,35633.50291672774
No,Yes,154.87553155476155,20685.457421841216
No,No,1583.0961007449969,15350.456046283387
No,No,0,40766.695340292834
No,No,528.569204946604,42249.3569999467
No,No,809.1046739812828,24820.525589377336
No,Yes,132.1045587481167,20065.72247881495
No,Yes,2149.3368116538795,15093.827527253028
No,No,497.72578516960584,26591.113170886023
No,No,489.1655606804075,26875.723739754798
No,Yes,596.5392560385592,9518.832332072341
No,Yes,1883.0654560473604,23989.89245568625
No,Yes,748.0592282659431,17362.807460948345
No,No,1046.9181213387164,42376.50217084914
No,No,310.1302238833257,37697.22019032822
No,Yes,1065.5210761504359,21129.234463776906
No,Yes,1097.0674807878404,20564.125798216206
No,No,1154.858678396039,57640.91696180884
Yes,No,2049.0298451449016,52568.90880714948
No,No,1398.6524673520794,34194.08240224903
No,No,130.34682248314436,53852.75508650797
No,No,1400.1631868845725,52343.47717754223
No,No,0,51740.42159927119
No,Yes,552.3342395595699,21262.566358793403
No,No,0,58233.02096053296
No,No,246.6365452930225,18953.67193732596
No,No,0,38249.98237569671
No,Yes,655.5101262939056,15771.492429836351
No,Yes,100.35543295422394,13940.60266409818
No,Yes,1103.0035654921383,25385.601939833552
No,Yes,928.2334115046681,20932.69205915329
No,No,509.3177985868119,18221.14655847244
No,Yes,420.25706390901655,24703.99804910557
No,No,307.7305625903179,48123.55104894845
No,No,733.0760867483841,40056.10036533848
No,No,851.5646599313809,33211.17550132183
No,No,1300.337181688842,47580.54382570528
No,Yes,203.96612702189725,16433.67429497716
No,Yes,1557.525571427963,17132.31235793301
No,No,0,41359.8916092437
No,No,1136.4550313511409,47721.27370690718
No,No,986.1815438094179,34780.95439140934
No,No,452.8271077256576,62912.44433934124
No,No,775.4935594681936,46025.87080031112
